  4263 1495299171.13614: Loading Connection 'network_cli' from /usr/lib/python2.7/dist-packages/ansible/plugins/connection/network_cli.py
  4263 1495299171.13994: Loading ShellModule 'csh' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/csh.py
  4263 1495299171.14062: Loading ShellModule 'fish' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/fish.py
  4263 1495299171.14117: Loading ShellModule 'powershell' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/powershell.py
  4263 1495299171.14135: Loading ShellModule 'sh' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/sh.py
  4263 1495299171.14208: Loading ShellModule 'sh' from /usr/lib/python2.7/dist-packages/ansible/plugins/shell/sh.py (found_in_cache=True, class_only=False)
  4263 1495299171.46134: Loading TerminalModule 'ios' from /usr/lib/python2.7/dist-packages/ansible/plugins/terminal/ios.py
2017-05-20 16:53:21,257 p=4291 u=vagrant |    4291 1495299201.25655: starting run
2017-05-20 18:07:29,426 p=7531 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:29,427 p=7531 u=vagrant |  updating play_context for connection
2017-05-20 18:07:29,427 p=7531 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:29,427 p=7531 u=vagrant |  attempting to open shell to device
2017-05-20 18:07:29,449 p=7532 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:29,449 p=7532 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:29,450 p=7532 u=vagrant |  updating play_context for connection
2017-05-20 18:07:29,450 p=7532 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:29,451 p=7532 u=vagrant |  attempting to open shell to device
2017-05-20 18:07:29,833 p=7531 u=vagrant |  shell successfully opened
2017-05-20 18:07:29,833 p=7531 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:29,886 p=7529 u=vagrant |  shell successfully opened
2017-05-20 18:07:29,886 p=7529 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:29,934 p=7532 u=vagrant |  shell successfully opened
2017-05-20 18:07:29,934 p=7532 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:30,017 p=7528 u=vagrant |  shell successfully opened
2017-05-20 18:07:30,017 p=7528 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:30,688 p=7531 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:30,689 p=7531 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:30,816 p=7529 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:30,816 p=7529 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:30,864 p=7532 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:30,865 p=7532 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:30,885 p=7528 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:30,885 p=7528 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:34,288 p=7530 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:34,312 p=7513 u=vagrant |  ok: [PE1]
2017-05-20 18:07:34,545 p=7667 u=vagrant |  creating new control socket for host 172.16.1.122:22 as user cisco
2017-05-20 18:07:34,547 p=7667 u=vagrant |  control socket path is /home/vagrant/.ansible/pc/19d56e3a1b
2017-05-20 18:07:34,547 p=7667 u=vagrant |  current working directory is /vagrant/Examples/Config-to-Git
2017-05-20 18:07:34,547 p=7667 u=vagrant |  using connection plugin network_cli
2017-05-20 18:07:35,393 p=7667 u=vagrant |  ssh connection done, setting terminal
2017-05-20 18:07:35,401 p=7667 u=vagrant |  ssh connection has completed successfully
2017-05-20 18:07:35,401 p=7667 u=vagrant |  connection established to 172.16.1.122 in 0:00:00.854515
2017-05-20 18:07:35,536 p=7667 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:35,536 p=7667 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:35,537 p=7667 u=vagrant |  updating play_context for connection
2017-05-20 18:07:35,537 p=7667 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:35,537 p=7667 u=vagrant |  attempting to open shell to device
2017-05-20 18:07:35,813 p=7667 u=vagrant |  shell successfully opened
2017-05-20 18:07:35,813 p=7667 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:35,961 p=7667 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:35,961 p=7667 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:36,190 p=7531 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:36,216 p=7513 u=vagrant |  ok: [E3]
2017-05-20 18:07:36,518 p=7529 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:36,538 p=7513 u=vagrant |  ok: [E1]
2017-05-20 18:07:36,992 p=7532 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:37,017 p=7513 u=vagrant |  ok: [E4]
2017-05-20 18:07:37,104 p=7528 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:37,123 p=7513 u=vagrant |  ok: [E2]
2017-05-20 18:07:38,831 p=7667 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:38,845 p=7513 u=vagrant |  ok: [PE2]
2017-05-20 18:07:38,848 p=7513 u=vagrant |  TASK [set_fact] ************************************************************************************
2017-05-20 18:07:39,122 p=7513 u=vagrant |  ok: [E1]
2017-05-20 18:07:39,126 p=7513 u=vagrant |  ok: [PE1]
2017-05-20 18:07:39,132 p=7513 u=vagrant |  ok: [E2]
2017-05-20 18:07:39,147 p=7513 u=vagrant |  ok: [E3]
2017-05-20 18:07:39,165 p=7513 u=vagrant |  ok: [E4]
2017-05-20 18:07:39,196 p=7513 u=vagrant |  ok: [PE2]
2017-05-20 18:07:39,206 p=7513 u=vagrant |  TASK [Save configuration to local file] ************************************************************
2017-05-20 18:07:42,036 p=7513 u=vagrant |  ok: [E1 -> localhost]
2017-05-20 18:07:42,219 p=7513 u=vagrant |  changed: [PE1 -> localhost]
2017-05-20 18:07:42,241 p=7513 u=vagrant |  changed: [E3 -> localhost]
2017-05-20 18:07:42,243 p=7513 u=vagrant |  changed: [E4 -> localhost]
2017-05-20 18:07:42,265 p=7513 u=vagrant |  changed: [E2 -> localhost]
2017-05-20 18:07:42,625 p=7513 u=vagrant |  changed: [PE2 -> localhost]
2017-05-20 18:07:42,631 p=7513 u=vagrant |  PLAY RECAP *****************************************************************************************
2017-05-20 18:07:42,633 p=7513 u=vagrant |  E1                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:07:42,634 p=7513 u=vagrant |  E2                         : ok=3    changed=1    unreachable=0    failed=0   
2017-05-20 18:07:42,635 p=7513 u=vagrant |  E3                         : ok=3    changed=1    unreachable=0    failed=0   
2017-05-20 18:07:42,636 p=7513 u=vagrant |  E4                         : ok=3    changed=1    unreachable=0    failed=0   
2017-05-20 18:07:42,637 p=7513 u=vagrant |  PE1                        : ok=3    changed=1    unreachable=0    failed=0   
2017-05-20 18:07:42,638 p=7513 u=vagrant |  PE2                        : ok=3    changed=1    unreachable=0    failed=0   
2017-05-20 18:07:46,740 p=8010 u=vagrant |  PLAY [Get device configuration] ********************************************************************
2017-05-20 18:07:46,757 p=8010 u=vagrant |  TASK [Grab configuration] **************************************************************************
2017-05-20 18:07:48,216 p=8026 u=vagrant |  re-using existing socket for cisco@172.16.1.111:22
2017-05-20 18:07:48,218 p=7528 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:48,219 p=7528 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:48,220 p=7528 u=vagrant |  updating play_context for connection
2017-05-20 18:07:48,220 p=7528 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:48,220 p=7528 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:48,223 p=8025 u=vagrant |  re-using existing socket for cisco@172.16.1.110:22
2017-05-20 18:07:48,225 p=7529 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:48,225 p=7529 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:48,226 p=7529 u=vagrant |  updating play_context for connection
2017-05-20 18:07:48,226 p=7529 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:48,226 p=7529 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:48,238 p=8028 u=vagrant |  re-using existing socket for cisco@172.16.1.112:22
2017-05-20 18:07:48,240 p=7530 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:48,241 p=7530 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:48,241 p=7530 u=vagrant |  updating play_context for connection
2017-05-20 18:07:48,242 p=7530 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:48,242 p=7530 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:48,270 p=8027 u=vagrant |  re-using existing socket for cisco@172.16.1.120:22
2017-05-20 18:07:48,271 p=7531 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:48,272 p=7531 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:48,272 p=7531 u=vagrant |  updating play_context for connection
2017-05-20 18:07:48,272 p=7531 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:48,273 p=7531 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:48,312 p=8029 u=vagrant |  re-using existing socket for cisco@172.16.1.121:22
2017-05-20 18:07:48,314 p=7532 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:48,315 p=7532 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:48,315 p=7532 u=vagrant |  updating play_context for connection
2017-05-20 18:07:48,316 p=7532 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:48,316 p=7532 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:49,139 p=7531 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:49,140 p=7531 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:49,141 p=7532 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:49,141 p=7530 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:49,141 p=7532 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:49,142 p=7530 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:49,156 p=7529 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:49,156 p=7529 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:49,162 p=7528 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:49,162 p=7528 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:55,364 p=7529 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:55,398 p=8010 u=vagrant |  ok: [E1]
2017-05-20 18:07:55,619 p=7530 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:55,655 p=8010 u=vagrant |  ok: [PE1]
2017-05-20 18:07:55,667 p=8149 u=vagrant |  re-using existing socket for cisco@172.16.1.122:22
2017-05-20 18:07:55,667 p=7667 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:55,667 p=7667 u=vagrant |  socket operation is CONTEXT
2017-05-20 18:07:55,668 p=7667 u=vagrant |  updating play_context for connection
2017-05-20 18:07:55,668 p=7667 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:55,668 p=7667 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:55,823 p=7667 u=vagrant |  incoming request accepted on persistent socket
2017-05-20 18:07:55,823 p=7667 u=vagrant |  socket operation is EXEC
2017-05-20 18:07:56,065 p=7531 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:56,096 p=8010 u=vagrant |  ok: [E3]
2017-05-20 18:07:56,939 p=7528 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:56,958 p=8010 u=vagrant |  ok: [E2]
2017-05-20 18:07:57,074 p=7532 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:57,092 p=8010 u=vagrant |  ok: [E4]
2017-05-20 18:07:58,803 p=7667 u=vagrant |  socket operation completed with rc 0
2017-05-20 18:07:58,823 p=8010 u=vagrant |  ok: [PE2]
2017-05-20 18:07:58,825 p=8010 u=vagrant |  TASK [set_fact] ************************************************************************************
2017-05-20 18:07:59,092 p=8010 u=vagrant |  ok: [E1]
2017-05-20 18:07:59,112 p=8010 u=vagrant |  ok: [E2]
2017-05-20 18:07:59,121 p=8010 u=vagrant |  ok: [PE1]
2017-05-20 18:07:59,130 p=8010 u=vagrant |  ok: [E3]
2017-05-20 18:07:59,149 p=8010 u=vagrant |  ok: [E4]
2017-05-20 18:07:59,177 p=8010 u=vagrant |  ok: [PE2]
2017-05-20 18:07:59,182 p=8010 u=vagrant |  TASK [Save configuration to local file] ************************************************************
2017-05-20 18:08:01,434 p=8010 u=vagrant |  ok: [E4 -> localhost]
2017-05-20 18:08:01,442 p=8010 u=vagrant |  ok: [PE1 -> localhost]
2017-05-20 18:08:01,443 p=8010 u=vagrant |  ok: [E1 -> localhost]
2017-05-20 18:08:01,443 p=8010 u=vagrant |  ok: [E3 -> localhost]
2017-05-20 18:08:01,451 p=8010 u=vagrant |  ok: [E2 -> localhost]
2017-05-20 18:08:01,773 p=8010 u=vagrant |  ok: [PE2 -> localhost]
2017-05-20 18:08:01,779 p=8010 u=vagrant |  PLAY RECAP *****************************************************************************************
2017-05-20 18:08:01,780 p=8010 u=vagrant |  E1                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:08:01,780 p=8010 u=vagrant |  E2                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:08:01,781 p=8010 u=vagrant |  E3                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:08:01,782 p=8010 u=vagrant |  E4                         : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:08:01,783 p=8010 u=vagrant |  PE1                        : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:08:01,784 p=8010 u=vagrant |  PE2                        : ok=3    changed=0    unreachable=0    failed=0   
2017-05-20 18:08:25,369 p=7529 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:08:25,370 p=7529 u=vagrant |  closing shell on device
2017-05-20 18:08:25,373 p=7529 u=vagrant |  shutting down control socket, connection was active for 0:00:57.921576 secs
2017-05-20 18:08:25,373 p=7529 u=vagrant |  closing connection
2017-05-20 18:08:25,373 p=7529 u=vagrant |  closing shell on device
2017-05-20 18:08:25,625 p=7530 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:08:25,625 p=7530 u=vagrant |  closing shell on device
2017-05-20 18:08:25,626 p=7530 u=vagrant |  shutting down control socket, connection was active for 0:00:58.228208 secs
2017-05-20 18:08:25,626 p=7530 u=vagrant |  closing connection
2017-05-20 18:08:25,626 p=7530 u=vagrant |  closing shell on device
2017-05-20 18:08:26,073 p=7531 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:08:26,074 p=7531 u=vagrant |  closing shell on device
2017-05-20 18:08:26,076 p=7531 u=vagrant |  shutting down control socket, connection was active for 0:00:58.637401 secs
2017-05-20 18:08:26,076 p=7531 u=vagrant |  closing connection
2017-05-20 18:08:26,076 p=7531 u=vagrant |  closing shell on device
2017-05-20 18:08:26,945 p=7528 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:08:26,946 p=7528 u=vagrant |  closing shell on device
2017-05-20 18:08:26,946 p=7528 u=vagrant |  shutting down control socket, connection was active for 0:00:59.513354 secs
2017-05-20 18:08:26,946 p=7528 u=vagrant |  closing connection
2017-05-20 18:08:26,947 p=7528 u=vagrant |  closing shell on device
2017-05-20 18:08:27,081 p=7532 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:08:27,081 p=7532 u=vagrant |  closing shell on device
2017-05-20 18:08:27,082 p=7532 u=vagrant |  shutting down control socket, connection was active for 0:00:59.561355 secs
2017-05-20 18:08:27,082 p=7532 u=vagrant |  closing connection
2017-05-20 18:08:27,082 p=7532 u=vagrant |  closing shell on device
2017-05-20 18:08:28,808 p=7667 u=vagrant |  closing shell due to sigalarm
2017-05-20 18:08:28,809 p=7667 u=vagrant |  closing shell on device
2017-05-20 18:08:28,809 p=7667 u=vagrant |  shutting down control socket, connection was active for 0:00:54.262326 secs
2017-05-20 18:08:28,809 p=7667 u=vagrant |  closing connection
